enrollee_id,target
20305,0.08541828819917814
7061,0.3588104387699119
4557,0.1274092258532467
20190,0.13394832621254774
15125,0.31069052046377
14027,0.10131074335616415
27554,0.21807544048313812
23428,0.4214117844289871
25856,0.10286937602820322
31793,0.10491014976922099
15093,0.0921850502677844
25197,0.07589726407442794
33332,0.15592325358553158
7975,0.0908488935638122
7660,0.09892389607596647
6426,0.091619933215804
13427,0.12480178841727005
18448,0.10153864512467368
21280,0.1516743171661627
17325,0.28805910350531094
11704,0.11104947435565025
13860,0.09501042318991457
14072,0.09299792828550336
33336,0.4409000183874165
18773,0.3969949676184114
14517,0.08763410763026272
24662,0.08931009400098461
19414,0.11270858657870317
3667,0.12019659618255671
29499,0.46259157114353144
22158,0.21880890994359686
2192,0.11212149147535061
21804,0.11598619959589702
11586,0.2130012578120315
4722,0.08519276659655767
33144,0.16365595826344936
13519,0.10344552136406047
16529,0.513838028887131
24745,0.1449874771900917
8128,0.14614829522700537
21883,0.33574352437978744
23812,0.199856036156056
32206,0.13047617455537153
1867,0.13821380169038663
8475,0.1341892927437526
17296,0.1505209523908014
2757,0.10658855183333067
30292,0.12779111171272484
4964,0.09484916966302885
17025,0.07488743575192051
28790,0.07986711913898899
15724,0.3260377104884914
22051,0.17543549182831103
19004,0.373608126445826
6802,0.22222163058304137
9687,0.0978729616967761
2248,0.07254686005199874
3990,0.22512788425742022
18410,0.5175040237667173
12183,0.5223840805666782
1728,0.21789911623879255
3924,0.09220393231001893
19736,0.1020790229385977
10620,0.08806483307050496
18641,0.10996925509683471
425,0.09732107159001176
30248,0.08532465647417156
8409,0.14608202281075627
19978,0.23350185599733433
24090,0.1357471551570649
31442,0.2130012578120315
600,0.09790214728272555
6207,0.09967224250262373
28469,0.09128451728432059
9693,0.08682593962973215
28127,0.12131435275645262
18626,0.15434223868722097
11472,0.129146790231375
24751,0.23499633450078988
14394,0.11844157000563874
20123,0.2641005435156216
18619,0.0958879519466322
25910,0.12535519727405406
15604,0.2524199204904385
7940,0.113773770174745
18694,0.11246379243186215
18349,0.1366266213408221
1321,0.09946770585306705
7264,0.30630248336721705
31068,0.1881266969106522
17306,0.4793484043526761
21007,0.10012798373484932
819,0.29523481990390976
15597,0.39036478117510065
16958,0.1267594304846297
19275,0.0803104739722824
1201,0.22951169284470666
5172,0.4734860911284602
13404,0.09003249056482993
13731,0.18530544634195345
11775,0.09609312956172462
10766,0.40897842198527284
5766,0.10065818204354324
30610,0.13894745612641624
25068,0.13530292749403638
13019,0.24066712811483199
9311,0.08384320848694787
28828,0.08283365561714545
16163,0.1914391248111155
21770,0.14037744735368857
3301,0.10025692239515434
22703,0.17183839400781756
24323,0.131674140502462
32382,0.13330036755969274
1383,0.08902863708300567
32803,0.11452757041714895
31239,0.12809261800631194
1585,0.07972401453105712
23137,0.09529301228510567
27534,0.11916863792405401
6059,0.07978161495676608
32170,0.0955956725171217
11528,0.09642499619388531
20799,0.09409056183051011
27238,0.18930134106808139
10781,0.11611790406978642
19803,0.11205253799087497
13737,0.30004788493350626
6410,0.14018745626008558
27242,0.2811232362339091
3824,0.15498399431193413
9845,0.0907238292972742
6470,0.08908906054080803
18678,0.11106838957962056
26598,0.08454442264764295
45,0.09907679515719334
26623,0.15843814207823986
22245,0.07673055614496964
12562,0.14129594662315095
15448,0.11230574811794297
22647,0.1257335335759389
5747,0.1393134299416346
25723,0.07978161495676608
32683,0.0819055641918452
7574,0.09658421678886343
28414,0.1071161727943564
25989,0.07098321149193206
25141,0.21313187676843146
7111,0.12112321504294167
2058,0.22491873944988577
13637,0.10667218395433954
23591,0.10304799534839182
20039,0.40443837844169134
158,0.13634688651101867
15331,0.3356316006686455
18628,0.09335667631172676
1458,0.10521536417627793
14818,0.4628443556364854
33297,0.16064790339647048
31135,0.13565446759199618
25391,0.4541226335204302
3682,0.16908543631402073
20131,0.3375262952179686
31872,0.08378748477565873
27766,0.43689839991465185
27402,0.08541828819917814
29432,0.09542708985658123
10476,0.0805805141343156
33113,0.07675117810406112
5755,0.11285115471997223
24964,0.1381560684334614
25379,0.1304849243164384
23905,0.43547130918997035
13339,0.21585124360471478
33373,0.10295727299482524
20491,0.12770859722924646
15866,0.11917823502898978
21196,0.10621152849220017
7513,0.09252374321126464
16738,0.14167004811029094
24393,0.08554061257126656
28352,0.09611598306649392
31953,0.10375285736573794
21732,0.18529660380154003
7221,0.12113807945682627
10592,0.12390223085769944
18656,0.08550727518553744
802,0.14456690318432228
5500,0.3337680203086937
19635,0.14579338978289952
23165,0.14308790183420622
25445,0.14847578899015212
26835,0.19454182197837885
25575,0.2815809765934883
1695,0.10694188318333414
4875,0.3835889463264304
33238,0.34092936343397845
14846,0.14652806683405326
13179,0.07442536669294976
18874,0.1412068139980787
21665,0.09358303225955619
3045,0.08322631752093551
13342,0.1306014196337454
2521,0.12659994551877746
28611,0.09497498558137588
16000,0.12038480106223332
13098,0.16944787318009197
28813,0.46691850008004154
28415,0.3016226899218804
14902,0.09857452837686577
21880,0.07191243875477679
10043,0.07514290163858234
28021,0.10635544679356476
16686,0.13381066580765938
2997,0.11046278913759115
22818,0.08070832267273184
6907,0.47804371627456815
12845,0.10099096499622555
32805,0.12735529644180255
8930,0.10562547432608158
27322,0.48722464646088703
15803,0.0826689502526776
5013,0.13724925387286668
32240,0.24703501442887987
12788,0.10620971062692698
24774,0.15284239524903934
14269,0.2851748018405531
7075,0.14687305214606736
6472,0.13505465565469224
17212,0.3447779532775501
19251,0.4547008886875248
11884,0.39675250231216913
19252,0.1308683664587652
16719,0.11057672728022429
8815,0.3875990907683326
17713,0.2818710006899522
20873,0.2330883054008323
6208,0.12342838591526122
21896,0.2294902224923242
6004,0.10166401855655252
6516,0.10280531986259132
20439,0.0874153751566893
26084,0.1361450580013714
308,0.10385303672707029
10535,0.08943257090342913
21427,0.09557677063976938
28557,0.12248485505347695
17491,0.11977003013557663
422,0.11004350386064697
31625,0.11174919410130144
7483,0.22729913529191584
32230,0.38045941866434996
32434,0.2129322139292878
14769,0.14972791997525586
28914,0.11678743226153648
16547,0.2664894125529891
30686,0.09750509209467806
11714,0.39885316621922196
27293,0.07981392516767076
14256,0.15973231187883838
13746,0.10118981223575005
13003,0.09894706561664282
8862,0.10016152930815499
20440,0.09367337636228391
26362,0.35479551412960264
26132,0.12178674297247688
25409,0.13574900091250147
9058,0.13744273258412557
1637,0.22879931672988715
20265,0.1712421842323457
19819,0.09445240110897273
4094,0.07224349058357361
32265,0.0832668129085674
3718,0.29671507280973475
15069,0.09267999286345577
20720,0.08309662459762084
10507,0.0893061934084179
3119,0.10771886182569199
1935,0.10489676687295528
7133,0.091619933215804
20715,0.13884278708792772
27932,0.0816132001866149
23853,0.09409499122913294
31033,0.26806635020908187
14439,0.12649200731455765
3814,0.19247250249154377
16262,0.2815809765934883
951,0.09056726205665763
25002,0.14957770360829406
17118,0.4931115105630673
31289,0.09700312793128653
11941,0.1771986845225508
5700,0.09186927937728645
16950,0.14725592547070832
4733,0.09915805600544578
10789,0.1350800934076836
26357,0.09808525086653062
6170,0.12144572057347477
8118,0.15407597819780716
32146,0.12491645816792749
29100,0.10155592767191214
28956,0.16414303249032428
29903,0.12954442916276393
18001,0.12159277291766145
757,0.08034876047581882
6631,0.1325450315301449
52,0.1083116179303953
11689,0.15417224495959253
33261,0.20833149002003803
15825,0.0803104739722824
7867,0.2094294030353922
9823,0.18296593278839002
14277,0.12263595620669804
22552,0.13496210037840464
27866,0.07962204109018461
30815,0.0947143193943072
10577,0.28280221959742075
17846,0.10389363756823639
29411,0.10250535039580157
25052,0.09755061891214169
5726,0.29880796557866757
5651,0.09431224335819031
2996,0.12082055088736256
19449,0.1543067006882518
21278,0.11657249254786009
32942,0.10373721400991291
25399,0.10475101603039166
29261,0.11364152470156583
22515,0.12834717635627432
20779,0.2545376147852101
25812,0.3320461794913549
15518,0.14217679783556655
1819,0.10398151885292811
31787,0.11952221189953484
24667,0.09894188307678252
26900,0.11527771600967941
22669,0.21592604998718426
2253,0.44150954574877926
27394,0.09431117857657295
18788,0.1025147010548209
27530,0.12573911441435956
22003,0.15945533587538382
21093,0.4845590245382674
26321,0.325433955896089
12456,0.14941898685195074
9026,0.12805671151959364
12761,0.13211108414329018
32774,0.08914334606014714
17241,0.12953185378507343
21754,0.19151155915410695
26250,0.09899152652186848
27100,0.45128538060982587
27747,0.3250589818772784
18651,0.2358106028644541
7887,0.2145194403627477
28506,0.09448420964569743
2412,0.07337882045508648
19216,0.08159495297191022
27020,0.08593633363207374
4575,0.08938433972662913
721,0.16351379281495695
8846,0.1334060792345784
2686,0.09776672896612355
29793,0.08335910404308933
12982,0.10667277794804027
6934,0.12210777909730751
6161,0.08937678586618145
29089,0.1014126912050942
30306,0.1289402201221408
651,0.0791535295168121
18465,0.08408544092339829
23842,0.08786255317608599
26944,0.1721060033420301
3554,0.10695143617298479
16137,0.27267407319655984
9788,0.084755410613571
30159,0.21789911623879255
23731,0.09881560685297755
1779,0.15238710230303687
5893,0.1803683459565796
6060,0.08452061639154022
17966,0.1817687087371834
24033,0.19763287873860624
27324,0.38446355786399344
8629,0.19285633210997458
23479,0.4552451362430981
32611,0.09344719344220385
31726,0.3475132119684949
10487,0.1465598397637007
27890,0.47966193391048906
15075,0.13327581277908962
20231,0.19596319998137704
13926,0.11607314651440008
4723,0.3259584006373339
18358,0.34443861572438195
17492,0.33304453102669357
31718,0.10523189740739952
22332,0.12856035997893536
12861,0.1484933843445856
24288,0.10422243307240793
25837,0.08974747382827168
26506,0.23254058670370611
17565,0.17365193583776695
27157,0.18821718958599148
1919,0.18481759005203555
12987,0.3247436199092785
22228,0.3628210751578271
22924,0.1643732036503723
20684,0.3269255645877397
17677,0.12013312243076855
18236,0.10845017238168393
28218,0.14010911937505208
26259,0.08753528112102081
18993,0.16212626757658538
17339,0.4048077770606557
4033,0.09454907029099545
4216,0.10025692239515434
9744,0.2312132801933751
8910,0.10425667940628851
2946,0.3475176052443685
10153,0.4497706847347308
25704,0.17263789902563012
29464,0.4669603342781036
3537,0.09254941841302836
10687,0.38968230709947443
12871,0.3258099349209362
8560,0.1284058341530071
30323,0.21754740559408958
25793,0.09807482385490791
29331,0.11262698884000608
26401,0.12203256070732904
359,0.13115508678845958
31067,0.10246745854374571
30188,0.40827490014181905
12271,0.09414183207306354
19959,0.10264951875403161
33077,0.14320940162777976
3107,0.14687067494588796
25660,0.1214632860268415
21160,0.45759156010468466
29538,0.14561288215520857
5604,0.14300140289183635
4817,0.16954751381246133
30858,0.08326303783214177
19861,0.1292779545656724
7145,0.19694148117521798
6429,0.0987021968775425
14757,0.17918768406996236
31779,0.23770093632208691
1756,0.1162198686865846
25324,0.091619933215804
4638,0.3295446379897438
21426,0.13311044595736135
19153,0.11394849990492723
18489,0.12349135520971849
13158,0.2061788696088323
9532,0.09557098810689023
3355,0.09807976160756386
864,0.0878222175801178
28947,0.3798289591652337
25834,0.1065764904526522
3343,0.33615584009277216
13537,0.32350454630989256
26639,0.16700816965568055
13099,0.07979839689155362
9001,0.2002154614428407
13616,0.41675186957625215
4007,0.07611288428267264
23952,0.08592018738062535
20609,0.13468155108595933
18553,0.09257637292512019
15479,0.4828672335640871
33050,0.12200635437334487
24511,0.08021296764840528
2072,0.08403312192033713
30192,0.12962018037361528
26039,0.2178169657853756
23486,0.11737545564793984
12294,0.11683519618110003
20575,0.13362580499492327
22880,0.3117128724513206
2590,0.09888015835801285
13074,0.3070699015435898
16682,0.3632511300225293
14978,0.08287545448013602
14405,0.14556079550386614
22333,0.13234451862238225
10607,0.1944379748638575
375,0.09289256077009087
2031,0.21789911623879255
328,0.18704094948617192
14171,0.41906024781511375
30318,0.08952787483365476
1417,0.30578801229392466
9513,0.2969288855283738
22132,0.16102628643630773
26191,0.12680241888822974
10193,0.12908043463528673
4712,0.12688377217229616
491,0.09619703853520858
948,0.10610483991694095
2841,0.08436038178365633
17345,0.07346151314638819
32989,0.15806498502940017
19179,0.19324154854894476
27196,0.12246416420005483
9092,0.4238181211619876
5024,0.32006306704930515
9913,0.40491389392966076
31060,0.453826792584114
12509,0.06295082331259826
17038,0.08857564435055303
7004,0.09666946549283191
9297,0.20842838466607944
29702,0.317423081472626
8531,0.09327842570198845
12942,0.4535001441606968
17947,0.18097420432127684
31505,0.096452196919046
5396,0.21970622990685854
3247,0.14380462297751717
3937,0.08272615060761948
23054,0.17398325250794358
18818,0.3394826276655831
21498,0.07387182145766245
20007,0.09192537510127942
9720,0.125772842872941
19196,0.11486787223848989
2754,0.12249723433724415
32261,0.12362327785458921
6850,0.11666772978754945
8810,0.29716399829400264
30760,0.18875694215788363
17132,0.21592604998718426
23475,0.19930158064202166
7307,0.0787975457502785
16422,0.07907978994516604
30664,0.14879470326443983
30450,0.10497431798442385
24672,0.08713357144764905
15110,0.2208295111888149
16434,0.13933411993008335
11839,0.11188812043833693
5697,0.14776664854921903
229,0.12313910812356736
26124,0.08324522287089682
28729,0.15158911876701592
11628,0.16870853930795923
18582,0.09683981061389789
2940,0.09289501929176955
15577,0.38338784308482
31156,0.09482076528358188
10915,0.23866882175071694
302,0.08437927865834344
15547,0.10207215602863093
13046,0.2728796473271366
18527,0.11550672882539312
11661,0.12772660531138103
5107,0.07962204109018461
24257,0.1518676669214555
20850,0.08745887716028543
32872,0.12325343085533673
17144,0.4536273287699599
28851,0.08915658970823712
3514,0.10249975757431512
33188,0.33599936065641134
8090,0.09831563908923896
14847,0.4664462829123379
21446,0.16188757484143562
5637,0.13444301557831032
2807,0.08362024313391736
24397,0.13770307764953646
19915,0.19359722640515553
16668,0.09253121348049236
10254,0.14100012745916105
24007,0.1310165237762313
10375,0.09128137796855355
23673,0.4694171974977646
28104,0.08819446979851188
20617,0.10732010914287794
5796,0.343232141463879
12094,0.09863879236965004
2193,0.1279081854277239
22722,0.2873527886904422
32652,0.12351070386782366
30022,0.07962480251573094
22153,0.09798262921894976
33023,0.11331284075178813
24844,0.39295871503677327
28385,0.14881545377811262
8262,0.3839334078809724
18922,0.4942143704608637
29311,0.10015071132742509
21417,0.3754577897411807
14861,0.3978620613019199
3691,0.07973409684932861
24687,0.3401809226181976
10936,0.09782380596313342
30385,0.07551930497785965
6729,0.4724300311923554
1264,0.28232394688091156
25213,0.14228581390503434
16731,0.07589642879196173
13650,0.11270964357352396
22787,0.28232394688091156
19367,0.10736041198304823
11635,0.10851016404800552
15740,0.17825405318055018
32244,0.09132035441001386
17298,0.14908721335099945
31264,0.22579641349831966
6128,0.09049227233744649
26827,0.22723943139670655
26229,0.07596862783868988
5169,0.30694693996543015
19036,0.09042153589945341
5743,0.11431432176467066
18662,0.13565327161035343
5946,0.10460133497046216
257,0.08533704048867569
21468,0.15273890445095015
17830,0.1099982947804293
20574,0.30994530665073655
28205,0.10070518996288333
10869,0.1267966953073922
22393,0.14339092326625663
7927,0.10114348394735381
30839,0.0893649641883877
5371,0.15713454674414068
22554,0.13023501691492995
24519,0.2751754474100452
22314,0.07907841804656157
1199,0.14360970911535456
32045,0.15912784351064654
7169,0.11463294360399447
7841,0.1614949168419669
15067,0.13253930005836037
26143,0.2048358382895787
12981,0.398705888488672
9114,0.08685858099445537
13005,0.11104303386394934
17722,0.09845633794553525
26024,0.09312615271482017
11773,0.11508801985639527
12118,0.09997415747748012
4181,0.14484672597279236
13086,0.10927910291493079
3643,0.10199774943431617
11754,0.10706850614065384
2985,0.14709109046928204
28771,0.08748183901750244
5326,0.17571339917442533
7489,0.2815809765934883
11112,0.10016985237995839
15294,0.4861325590658972
9418,0.07603812733773431
22966,0.1038506034309335
30268,0.400298824315515
4874,0.11372689907099516
17843,0.13032212975151183
7944,0.1185478786167189
8246,0.16964664165885057
12305,0.17879665650848522
6731,0.09637959796995474
31682,0.11999282355699017
25368,0.12774880784033416
32590,0.4664462829123379
32242,0.44071898202893783
23823,0.09706289111216883
6937,0.3911098319788692
18093,0.0934152944888994
22087,0.091619933215804
26455,0.40213252130378924
25065,0.15043537997523196
13966,0.1277368933979231
23071,0.08228785991476485
8640,0.13752373740724017
8751,0.1002553743827862
32084,0.09992401659217016
23159,0.45593444783552983
9447,0.1027120951738376
15602,0.11583789469325521
18040,0.10988449160654666
5686,0.13013462488360086
14107,0.08430101253147607
11530,0.10186600462397227
14436,0.11499734641997782
8826,0.28807630080160473
4510,0.0980770914762984
8340,0.12937911141916547
26460,0.09464709901505619
28953,0.40066262694620874
31794,0.10898150290607783
24365,0.18866785350395268
8247,0.16728576715405477
9118,0.21991931991100547
29090,0.13141104383524074
32068,0.21230180102645416
30825,0.1957916391915795
14244,0.15397705079551793
15896,0.11949721928500873
2462,0.175040444499175
26662,0.09536259526817956
22959,0.14195217721687467
9200,0.19809102444436458
6420,0.175127673680517
33172,0.25890202901134995
5845,0.1843551332958154
26976,0.09564969477140219
22585,0.17450202217337613
18952,0.13369213232564864
32527,0.0931732660526963
8842,0.26546892524329346
12556,0.35760711505738035
28148,0.08638316536423478
31478,0.09940288583905836
28979,0.4785358446680527
14304,0.29364155513296175
7731,0.31969241034744905
2088,0.42243051554430056
18087,0.2758316921283298
25940,0.08867206166935576
32500,0.1773862938036346
11671,0.2332557874347125
29250,0.1556082609272256
15654,0.11432231366676442
18675,0.4981497633045743
1820,0.12866296749157555
16399,0.12047737924489833
18453,0.12584195759209135
11597,0.34126625194977855
30117,0.08159495297191022
29836,0.3969949676184114
31101,0.09679061549229104
5216,0.48016394019131536
24354,0.1673441992273191
15605,0.18779449448927876
18444,0.18281857271136964
19176,0.10533290737789393
5059,0.4153932181609015
23755,0.128158629746121
4831,0.11160042691079669
30835,0.13054427221769188
17742,0.14336580302532861
4673,0.09155376269028453
5990,0.16462842796176172
33296,0.07857843042658473
26549,0.3606038853602243
32983,0.08324002967258413
1209,0.09155445944098677
12540,0.08369205825177227
20370,0.09192352268719821
24589,0.11146230924649009
30855,0.11846013030616181
2636,0.4148296666039852
8163,0.4268159352816187
10765,0.29452319618972855
6754,0.12173686275333279
24770,0.09269984717223652
8525,0.1298801456733166
19235,0.10351890689401129
24500,0.4166670457546423
2634,0.39240481383806924
6570,0.1026153221090426
10425,0.12015289031769331
6764,0.13789848707857583
20248,0.11505583843366486
15418,0.14631937710334042
21413,0.13287593604300588
3878,0.11945476853065141
19106,0.09378296630763129
3591,0.08017909094843942
13408,0.14150681870683438
21190,0.12911269123897087
31185,0.3992173671641179
24078,0.21653233143285852
23386,0.45071220967112496
17686,0.11562894496099119
8784,0.14569317311696825
9365,0.11416612713776175
13535,0.3500972570578515
14133,0.09291149800994726
23648,0.11678743226153648
8223,0.10278869849131184
19639,0.2954429984761936
21843,0.1247298825440381
30751,0.16340637505992095
27048,0.28343296700969145
11774,0.08556597578086085
28116,0.11395365126487157
898,0.08021761453795084
11739,0.11057409341974136
13653,0.18703579311817944
10094,0.1052700035946445
3545,0.32493393033745993
20433,0.4837855870008635
31216,0.08265788784524605
9741,0.19921814305043603
27101,0.16870853930795923
18014,0.4065180737528786
24015,0.20026049273386665
27197,0.08650325481323481
32831,0.14260170063216784
28419,0.4574603170640012
440,0.08620620618475047
10552,0.12816891457198248
30057,0.35618995980433155
5418,0.2051436582341317
31132,0.44188779723904803
28674,0.07508707826874123
23743,0.2634660973833734
10491,0.12808045958497383
16187,0.08682593962973215
1665,0.1584668399524401
23431,0.12404531862782277
2865,0.08041065840080844
29245,0.32953602823703987
20518,0.16691113824505735
31843,0.10404361934986682
10106,0.10200359937554931
19519,0.34953820102268635
16115,0.33384002136903773
24905,0.16340234547890156
7057,0.12206727402513329
15089,0.08133836038351708
20587,0.13773245078689283
13710,0.1798344915156522
1428,0.11198797470492022
19328,0.3551891470458904
22622,0.11919180140393887
23308,0.41557481496278775
20703,0.11629535859735561
2849,0.1530410641203235
12129,0.07015222875950845
17215,0.2904208233620013
3742,0.09124452879581729
23470,0.09846574052153378
13584,0.06952619886336361
17805,0.08038967303418142
6074,0.08185158452268454
15502,0.09541775884542789
4697,0.21361168876258962
12434,0.09946827038286919
18067,0.10811540622072782
13702,0.12020933578334
12707,0.3697602264620678
31213,0.18979876391427758
11260,0.08602166561646875
31926,0.1542572878470931
20901,0.2698738682108219
5560,0.12295556843262333
19353,0.37622269281939874
31605,0.07826868673476219
13238,0.29671507280973475
17246,0.2438585098987632
4041,0.07390601211147389
3566,0.08291197979511562
30597,0.12271188850747508
30635,0.3806924482123026
5653,0.3336662259647216
30812,0.10063002902724531
1877,0.09049227233744649
10025,0.08107768481837165
16335,0.11595877129137419
20030,0.10431839564195233
5122,0.4662390487998936
30469,0.2135582647586693
33060,0.19280619532335344
31589,0.10781154435283664
1149,0.2137034404109369
19674,0.07708391047583273
11637,0.1105906995223886
14225,0.07978161495676608
2405,0.1030661632380194
29806,0.14581712088069104
10,0.07564049971184361
3533,0.12777370555066747
20389,0.17811411358614676
9627,0.4889201005594228
910,0.09991780053673864
22495,0.12189643475603922
8937,0.1502568024121206
5978,0.1803624608067361
22970,0.15040303842697766
28850,0.09388353709365163
17913,0.13150688682382072
6178,0.10550251976946397
10545,0.10027362606255785
22432,0.09336491250075152
2703,0.4559841287807821
3166,0.30578198442207255
20258,0.14242007315582955
30329,0.183527560576539
12364,0.07973895295220063
23148,0.2520240573388104
3495,0.10728995969793212
14489,0.09192352268719821
11306,0.07640112174718025
2096,0.1362534824184834
27094,0.0986759776204445
30480,0.15680271357422715
22651,0.3889387252012291
8385,0.27007442336923093
17758,0.29671507280973475
11226,0.18591190228562446
940,0.09425284736506472
17456,0.24034837190935704
8091,0.12822573122104278
19628,0.12983285463996055
2241,0.13802058531091488
18025,0.08937678586618145
16789,0.11060683585618734
33013,0.2064677816152569
9980,0.10815928651023538
16064,0.08908906054080803
32809,0.14163341629018603
13815,0.14359754421888418
1866,0.3387941304101612
17311,0.1470990195388249
4268,0.09372331723241109
31124,0.1382220409056489
23167,0.20544915795900995
24801,0.0773302923356342
29846,0.17832729564961067
5633,0.1567673418889308
23443,0.168162382697776
31712,0.10050893147061986
10527,0.1704051244928496
17575,0.1428652454594561
33252,0.39452571599029873
23000,0.31173843327018796
28795,0.11390503763053404
1505,0.12966585467838038
11178,0.3263342789428604
3401,0.16345124337235592
15001,0.10164531882076919
23413,0.4922581766743301
30845,0.11912297029891769
30257,0.12679543849567848
21156,0.3995094679360141
17982,0.11936474720023049
25266,0.17328909271810994
24367,0.10570939825381681
1892,0.220009484880275
188,0.13750246377456865
11696,0.15026117653000498
33273,0.09197926862552043
6499,0.18582858621738868
16364,0.12163540823616588
7044,0.08543035766372302
21517,0.13945755351127048
27052,0.09522652955734495
10511,0.31561277704698026
19292,0.16135218442795446
3913,0.10212913167285852
9890,0.09069647806826442
11885,0.09056726205665763
3224,0.11645451696986014
18326,0.47150384233850695
25561,0.09124746469528774
15046,0.11957842322009907
15060,0.12347446530889869
14298,0.1153328559174121
20734,0.07523565324975307
21295,0.12486995399839323
5147,0.09700119766784773
8001,0.1450122972276474
16148,0.09975753274306626
